run_id,cell_id,method,dataset,seed,t,controller,reason,urge,thr,factors,mb_before,mr_before,mb_next,mr_next,suggested_new_batch,suggested_replay,suggested_optimizer_mode,plugin_policy,applied_new_batch,applied_replay,applied_optimizer_mode,applied_optional_plugins,replay_requested,replay_occupancy,replay_max_size,predicted_bytes,limit_bytes,guard_reason,enforcement,controller_s,reconfigure_s,plasticity,stability,latency_s,memory_mib,memory_mib_model,plugins,applied
effectiveness_v3_20260918T171142Z_552f5e4f,B/splitcifar100/loose/R11/1/default,R11,splitcifar100,1,4,,,0.15407466754679364,0.05,"{""factor_p"": 0.5036624344968303, ""factor_s"": 0.4934847437885943, ""factor_l"": 0.6198947354780373, ""factor_m"": 1.0, ""urge"": 0.15407466754679364}",16.61886813746695,215.6933403769883,16.79182845510804,220.1829829153468,16,220,advanced,fixed_default,16,220,default,"{""gem"": false, ""ewc"": false}",220,215,220,,335544320,ok,device_allocator_enforced,0.00020912097534164786,0.0008500829862896353,0.44139999999999996,0.60425,7.7980337610060815,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T171142Z_552f5e4f,B/splitcifar100/loose/R11/1/default,R11,splitcifar100,1,5,,,0.15337160504019334,0.05,"{""factor_p"": 0.5028437193375143, ""factor_s"": 0.494637705598845, ""factor_l"": 0.6166300901220771, ""factor_m"": 1.0, ""urge"": 0.15337160504019334}",16.79182845510804,220.1829829153468,16.965408281004446,224.73511658464616,16,224,advanced,fixed_default,16,224,default,"{""gem"": false, ""ewc"": false}",224,220,224,,335544320,ok,device_allocator_enforced,0.00033033397630788386,0.0011791940196417272,0.45449999999999996,0.5858,7.742703813972184,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T171142Z_552f5e4f,B/splitcifar100/loose/R11/1/default,R11,splitcifar100,1,6,,,0.15530175973079724,0.05,"{""factor_p"": 0.5030535334659225, ""factor_s"": 0.4960521653745018, ""factor_l"": 0.6223501852482896, ""factor_m"": 1.0, ""urge"": 0.15530175973079724}",16.965408281004446,224.73511658464616,17.144057015658568,229.46811723457998,17,229,advanced,fixed_default,17,229,default,"{""gem"": false, ""ewc"": false}",229,224,229,,335544320,ok,device_allocator_enforced,0.0002635830023791641,0.0011560189886949956,0.4511428571428571,0.5631666666666666,7.839770268998109,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T171142Z_552f5e4f,B/splitcifar100/loose/R11/1/default,R11,splitcifar100,1,7,,,0.1454129277995692,0.05,"{""factor_p"": 0.5025468529729102, ""factor_s"": 0.49638399161497737, ""factor_l"": 0.582919648049425, ""factor_m"": 1.0, ""urge"": 0.1454129277995692}",17.144057015658568,229.46811723457998,17.30763348308124,233.8469622149812,17,233,advanced,fixed_default,17,233,default,"{""gem"": false, ""ewc"": false}",233,229,233,,335544320,ok,device_allocator_enforced,0.00023953701020218432,0.0012346669973339885,0.45925000000000005,0.5578571428571428,7.180709770007525,121.11474609375,121.11474609375,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T171142Z_552f5e4f,B/splitcifar100/loose/R11/1/default,R11,splitcifar100,1,8,,,0.14152505337278182,0.05,"{""factor_p"": 0.501986100665193, ""factor_s"": 0.4966328634017554, ""factor_l"": 0.5676833812547528, ""factor_m"": 1.0, ""urge"": 0.14152505337278182}",17.30763348308124,233.8469622149812,17.466041690910792,238.12753335453903,17,238,advanced,fixed_default,17,238,default,"{""gem"": false, ""ewc"": false}",238,233,238,,335544320,ok,device_allocator_enforced,0.00023936101933941245,0.0012176849995739758,0.46822222222222226,0.553875,6.93125034699915,121.11474609375,121.11474609375,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T171142Z_552f5e4f,B/splitcifar100/loose/R11/1/default,R11,splitcifar100,1,9,,last_experience,0.14813460798332245,0.05,"{""factor_p"": 0.5022312351891501, ""factor_s"": 0.4977569594916319, ""factor_l"": 0.5925642853009715, ""factor_m"": 1.0, ""urge"": 0.14813460798332245}",17.466041690910792,238.12753335453903,17.63744400634658,242.80124378169566,17,242,advanced,,,,,,,,,,,,,0.030695518013089895,0.0,0.46430000000000005,0.5358888888888889,7.339932739996584,121.11474609375,121.11474609375,,
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,0,,,0.20225905253377705,0.05,"{""factor_p"": 0.5008124992848314, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.8614972382823995, ""factor_m"": 1.0, ""urge"": 0.20225905253377705}",16.0,200.0,16.243614484054042,206.0903621013511,16,206,advanced,fixed_advanced,16,206,advanced,"{""gem"": true, ""ewc"": true}",206,200,206,,335544320,ok,device_allocator_enforced,0.000281250016996637,0.0005021390097681433,0.487,1.0,13.15275427600136,92.20361328125,92.20361328125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,1,,,0.23562831105978913,0.05,"{""factor_p"": 0.5058747296425347, ""factor_s"": 0.4767667429566659, ""factor_l"": 0.9769639344170906, ""factor_m"": 1.0, ""urge"": 0.23562831105978913}",16.243614484054042,206.0903621013511,16.545141956272168,213.74160326986592,16,213,advanced,fixed_advanced,16,213,advanced,"{""gem"": true, ""ewc"": true}",213,206,213,,335544320,ok,device_allocator_enforced,0.00022400901070795953,0.0009788979950826615,0.406,0.872,20.831182658002945,148.212890625,148.212890625,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,2,,,0.2432617812243478,0.05,"{""factor_p"": 0.5080409733494183, ""factor_s"": 0.4811963722225017, ""factor_l"": 0.995068087891505, ""factor_m"": 1.0, ""urge"": 0.2432617812243478}",16.545141956272168,213.74160326986592,16.864896316780055,222.00321986380234,16,222,advanced,fixed_advanced,16,222,advanced,"{""gem"": true, ""ewc"": true}",222,213,222,,335544320,ok,device_allocator_enforced,0.00024385200231336057,0.0013105090183671564,0.37133333333333335,0.8009999999999999,27.069965539005352,152.95654296875,152.95654296875,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,3,,,0.24402752448035875,0.05,"{""factor_p"": 0.5104984567722248, ""factor_s"": 0.4786172166024682, ""factor_l"": 0.9987483248633765, ""factor_m"": 1.0, ""urge"": 0.24402752448035875}",16.864896316780055,222.00321986380234,17.19212172507633,230.61816689917083,17,230,advanced,fixed_advanced,17,230,advanced,"{""gem"": true, ""ewc"": true}",230,222,230,,335544320,ok,device_allocator_enforced,0.00023876799969002604,0.001317620015470311,0.332,0.8423333333333334,32.569708163006,156.64892578125,156.64892578125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,4,,,0.24616426638225136,0.05,"{""factor_p"": 0.5105359401804876, ""factor_s"": 0.4823666908443577, ""factor_l"": 0.9995887949121749, ""factor_m"": 1.0, ""urge"": 0.24616426638225136}",17.19212172507633,230.61816689917083,17.529369719651726,239.66597560400993,17,239,advanced,fixed_advanced,17,239,advanced,"{""gem"": true, ""ewc"": true}",239,230,239,,335544320,ok,device_allocator_enforced,0.00021858297986909747,0.0014584259770344943,0.33140000000000003,0.78225,37.02565666200826,160.98095703125,160.98095703125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,5,,,0.24549011234818938,0.05,"{""factor_p"": 0.5123204222226275, ""factor_s"": 0.4792369470871878, ""factor_l"": 0.9998665593656335, ""factor_m"": 1.0, ""urge"": 0.24549011234818938}",17.529369719651726,239.66597560400993,17.87205156524049,249.03644130338316,17,249,advanced,fixed_advanced,17,249,advanced,"{""gem"": true, ""ewc"": true}",249,239,249,,335544320,ok,device_allocator_enforced,0.0002500000118743628,0.0018278610077686608,0.30283333333333334,0.8324,41.52850960101932,164.84033203125,164.84033203125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,6,,,0.24550814423380307,0.05,"{""factor_p"": 0.5146029886674026, ""factor_s"": 0.47709936683232584, ""factor_l"": 0.9999649073674847, ""factor_m"": 1.0, ""urge"": 0.24550814423380307}",17.87205156524049,249.03644130338316,18.22146472875759,258.7741718005461,18,258,advanced,fixed_advanced,18,258,advanced,"{""gem"": true, ""ewc"": true}",258,249,258,,335544320,ok,device_allocator_enforced,0.00022327699116431177,0.0020143150177318603,0.2662857142857143,0.8666666666666667,46.871564961998956,169.31298828125,169.31298828125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,7,,,0.24596580381706498,0.05,"{""factor_p"": 0.5161584337911534, ""factor_s"": 0.47653510634165097, ""factor_l"": 0.9999926400117809, ""factor_m"": 1.0, ""urge"": 0.24596580381706498}",18.22146472875759,258.7741718005461,18.578543126987114,268.91634951734403,18,268,advanced,fixed_advanced,18,268,advanced,"{""gem"": true, ""ewc"": true}",268,258,268,,335544320,ok,device_allocator_enforced,0.0003026199992746115,0.0034885370114352554,0.241375,0.8757142857142857,53.11940740098362,173.02978515625,173.02978515625,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,8,,,0.2460200064194444,0.05,"{""factor_p"": 0.5169310242904088, ""factor_s"": 0.4759248815398038, ""factor_l"": 0.9999986583214115, ""factor_m"": 0.9999999999999998, ""urge"": 0.2460200064194444}",18.578543126987114,268.91634951734403,18.942719741288705,279.4589464290807,18,279,advanced,fixed_advanced,18,279,advanced,"{""gem"": true, ""ewc"": true}",279,268,279,,335544320,ok,device_allocator_enforced,0.00021028699120506644,0.0023567119787912816,0.22899999999999998,0.8855,59.92797877101111,177.1787109375,177.1787109375,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T171321Z_0b9d1439,B/splitcifar100/loose/F11/1/default,F11,splitcifar100,1,9,,last_experience,0.25004432451195197,0.05,"{""factor_p"": 0.5183604907016484, ""factor_s"": 0.48237536060891534, ""factor_l"": 0.9999999835402398, ""factor_m"": 0.9999999999999989, ""urge"": 0.25004432451195197}",18.942719741288705,279.4589464290807,19.321658098795236,290.63978166252616,19,290,advanced,,,,,,,,,,,,,0.03191546301241033,0.0,0.2061,0.7821111111111111,77.53101672200137,181.97705078125,181.97705078125,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172038Z_15039b60,B/splitcifar100/loose/S0/1/default,S0,splitcifar100,1,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,0,,,0.12646136577423658,0.05,"{""factor_p"": 0.5028124703372895, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.5365039307658255, ""factor_m"": 1.0, ""urge"": 0.12646136577423658}",16.0,200.0,16.122338185238778,203.05845463096946,16,203,advanced,adaptive,16,203,advanced,"{""gem"": true, ""ewc"": true}",203,200,203,,335544320,ok,device_allocator_enforced,0.0002172399836126715,0.0002835000050254166,0.455,1.0,6.426731874991674,91.05810546875,91.05810546875,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,1,,,0.21240145652864714,0.05,"{""factor_p"": 0.5047811042705891, ""factor_s"": 0.47520784804643396, ""factor_l"": 0.8854637713835346, ""factor_m"": 1.0, ""urge"": 0.21240145652864714}",16.122338185238778,203.05845463096946,16.3841673056318,209.6538523894746,16,209,advanced,adaptive,16,209,advanced,"{""gem"": true, ""ewc"": true}",209,203,209,,335544320,ok,device_allocator_enforced,0.00021575900609605014,0.000645713007543236,0.4235,0.897,14.022509390022606,116.29345703125,116.29345703125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,2,,,0.23853717091341306,0.05,"{""factor_p"": 0.5068329079268443, ""factor_s"": 0.48104034504651483, ""factor_l"": 0.9783849342544362, ""factor_m"": 1.0, ""urge"": 0.23853717091341306}",16.3841673056318,209.6538523894746,16.69306976078938,217.55936122959656,16,217,advanced,adaptive,16,217,advanced,"{""gem"": true, ""ewc"": true}",217,209,217,,335544320,ok,device_allocator_enforced,0.00021912899683229625,0.0009373140055686235,0.39066666666666666,0.8035,21.09167844199692,148.212890625,148.212890625,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,3,,,0.24468325070606142,0.05,"{""factor_p"": 0.5085772834794624, ""factor_s"": 0.483214643259379, ""factor_l"": 0.9956511444824755, ""factor_m"": 1.0, ""urge"": 0.24468325070606142}",16.69306976078938,217.55936122959656,17.018055869318736,226.030393962739,17,226,advanced,adaptive,17,226,advanced,"{""gem"": true, ""ewc"": true}",226,217,226,,335544320,ok,device_allocator_enforced,0.00023280500317923725,0.0011849720031023026,0.36275,0.7686666666666666,27.57556485198438,152.95654296875,152.95654296875,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,4,,,0.24489502035499455,0.05,"{""factor_p"": 0.510923261718353, ""factor_s"": 0.48019786296190325, ""factor_l"": 0.998168948144185, ""factor_m"": 1.0, ""urge"": 0.24489502035499455}",17.018055869318736,226.030393962739,17.349729303824066,234.8408336091821,17,234,advanced,adaptive,17,234,advanced,"{""gem"": true, ""ewc"": true}",234,226,234,,335544320,ok,device_allocator_enforced,0.00024772199685685337,0.0016479810001328588,0.32520000000000004,0.817,31.04575578699587,156.67333984375,156.67333984375,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,5,,,0.24551555106720288,0.05,"{""factor_p"": 0.5121122132576611, ""factor_s"": 0.4797236259840897, ""factor_l"": 0.999361845964221, ""factor_m"": 1.0, ""urge"": 0.24551555106720288}",17.349729303824066,234.8408336091821,17.68894349239446,244.0238406084182,17,244,advanced,adaptive,17,244,advanced,"{""gem"": true, ""ewc"": true}",244,234,244,,335544320,ok,device_allocator_enforced,0.00022054699365980923,0.0015253520105034113,0.3061666666666667,0.8246,35.26679798000259,160.98095703125,160.98095703125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,6,,,0.24594558921623622,0.05,"{""factor_p"": 0.5142015363366457, ""factor_s"": 0.478378076360309, ""factor_l"": 0.9998489625827819, ""factor_m"": 1.0, ""urge"": 0.24594558921623622}",17.68894349239446,244.0238406084182,18.035550537917455,253.58691965458328,18,253,advanced,adaptive,18,253,advanced,"{""gem"": true, ""ewc"": true}",253,244,253,,335544320,ok,device_allocator_enforced,0.00031003798358142376,0.0021735650079790503,0.27271428571428574,0.8461666666666666,41.03295556499506,164.84033203125,164.84033203125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,7,,,0.24623156268562954,0.05,"{""factor_p"": 0.5155886961598213, ""factor_s"": 0.4776042810773184, ""factor_l"": 0.9999358130181605, ""factor_m"": 1.0, ""urge"": 0.24623156268562954}",18.035550537917455,253.58691965458328,18.389464964512573,263.53927115867407,18,263,advanced,adaptive,18,263,advanced,"{""gem"": true, ""ewc"": true}",263,253,263,,335544320,ok,device_allocator_enforced,0.000332741008605808,0.002714843023568392,0.2505,0.8585714285714285,44.45621175298584,169.33740234375,169.33740234375,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,8,,,0.24620813956807183,0.05,"{""factor_p"": 0.5161887839456689, ""factor_s"": 0.47697722912740526, ""factor_l"": 0.9999912420194674, ""factor_m"": 1.0, ""urge"": 0.24620813956807183}",18.389464964512573,263.53927115867407,18.7502812353465,273.88098117810785,18,273,advanced,adaptive,18,273,advanced,"{""gem"": true, ""ewc"": true}",273,263,273,,335544320,ok,device_allocator_enforced,0.0002944169973488897,0.0028268419846426696,0.2408888888888889,0.868625,52.423773754999274,173.02978515625,173.02978515625,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T172216Z_c03835a6,B/splitcifar100/loose/O11/2/default,O11,splitcifar100,2,9,,last_experience,0.2501063572766633,0.05,"{""factor_p"": 0.5176926100602887, ""factor_s"": 0.4831175312410377, ""factor_l"": 0.9999999262817972, ""factor_m"": 0.9999999999999998, ""urge"": 0.2501063572766633}",18.7502812353465,273.88098117810785,19.125486282938315,284.8420462722898,19,284,advanced,,,,,,,,,,,,,0.032983529003104195,0.0,0.21680000000000002,0.7702222222222223,71.53369197700522,177.1787109375,177.1787109375,,
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,0,,,0.12421115524298999,0.05,"{""factor_p"": 0.5039999146688512, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.5257160288098813, ""factor_m"": 1.0, ""urge"": 0.12421115524298999}",16.0,200.0,16.118737848388783,202.96844620971962,16,202,advanced,fixed_default,16,202,default,"{""gem"": false, ""ewc"": false}",202,200,202,,335544320,ok,device_allocator_enforced,0.00021065701730549335,0.0003021300071850419,0.436,1.0,6.253447777999099,91.05810546875,91.05810546875,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,1,,,0.14201768480702692,0.05,"{""factor_p"": 0.5043123930666584, ""factor_s"": 0.47458442363821207, ""factor_l"": 0.5933750859080055, ""factor_m"": 1.0, ""urge"": 0.14201768480702692}",16.118737848388783,202.96844620971962,16.267058742270795,206.7037835115392,16,206,advanced,fixed_default,16,206,default,"{""gem"": false, ""ewc"": false}",206,202,206,,335544320,ok,device_allocator_enforced,0.00021497198031283915,0.00047283299500122666,0.431,0.907,7.353370130003896,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,2,,,0.1477001359278137,0.05,"{""factor_p"": 0.5042290658132281, ""factor_s"": 0.4872527628438866, ""factor_l"": 0.6011719491354651, ""factor_m"": 1.0, ""urge"": 0.1477001359278137}",16.267058742270795,206.7037835115392,16.425988127297355,210.74278106071336,16,210,advanced,fixed_default,16,210,default,"{""gem"": false, ""ewc"": false}",210,206,210,,335544320,ok,device_allocator_enforced,0.0002294910082127899,0.0005498419923242182,0.4323333333333333,0.704,7.483030436997069,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,3,,,0.1472586750708795,0.05,"{""factor_p"": 0.5037811779166474, ""factor_s"": 0.4919173708160457, ""factor_l"": 0.5942193532560679, ""factor_m"": 1.0, ""urge"": 0.1472586750708795}",16.425988127297355,210.74278106071336,16.585745111496447,214.84209379405684,16,214,advanced,fixed_default,16,214,default,"{""gem"": false, ""ewc"": false}",214,210,214,,335544320,ok,device_allocator_enforced,0.00032969500171020627,0.000845203991048038,0.4395,0.6293333333333333,7.367371130007086,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,4,,,0.1545966165976078,0.05,"{""factor_p"": 0.5038374246516634, ""factor_s"": 0.49368783536305866, ""factor_l"": 0.6215229007840278, ""factor_m"": 1.0, ""urge"": 0.1545966165976078}",16.585745111496447,214.84209379405684,16.75922639373773,219.33644501677767,16,219,advanced,fixed_default,16,219,default,"{""gem"": false, ""ewc"": false}",219,214,219,,335544320,ok,device_allocator_enforced,0.0002500280097592622,0.0007951849838718772,0.4386,0.601,7.825696701009292,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,5,,,0.15215152737802695,0.05,"{""factor_p"": 0.5029270498955065, ""factor_s"": 0.4940377826176038, ""factor_l"": 0.6123661243521125, ""factor_m"": 1.0, ""urge"": 0.15215152737802695}",16.75922639373773,219.33644501677767,16.930424451117176,223.81755559040377,16,223,advanced,fixed_default,16,223,default,"{""gem"": false, ""ewc"": false}",223,219,223,,335544320,ok,device_allocator_enforced,0.00028215799829922616,0.0009121669863816351,0.4531666666666667,0.5953999999999999,7.670704222982749,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,6,,,0.15303985355040814,0.05,"{""factor_p"": 0.5031606721851892, ""factor_s"": 0.4958021819676252, ""factor_l"": 0.6134644760759389, ""factor_m"": 1.0, ""urge"": 0.15303985355040814}",16.930424451117176,223.81755559040377,17.104875296716113,228.42998122041288,17,228,advanced,fixed_default,17,228,default,"{""gem"": false, ""ewc"": false}",228,223,228,,335544320,ok,device_allocator_enforced,0.0002046670124400407,0.0010127220011781901,0.44942857142857146,0.5671666666666666,7.689222270011669,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,7,,,0.14500622110828684,0.05,"{""factor_p"": 0.5028827805565256, ""factor_s"": 0.4960090133324477, ""factor_l"": 0.581340127392014, ""factor_m"": 1.0, ""urge"": 0.14500622110828684}",17.104875296716113,228.42998122041288,17.26738225316306,232.77043508113056,17,232,advanced,fixed_default,17,232,default,"{""gem"": false, ""ewc"": false}",232,228,232,,335544320,ok,device_allocator_enforced,0.00023530499311164021,0.0009422590082976967,0.45387500000000003,0.5638571428571428,7.154736627009697,121.11474609375,121.11474609375,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,8,,,0.14436687872942824,0.05,"{""factor_p"": 0.5019236016206351, ""factor_s"": 0.4958750935833897, ""factor_l"": 0.5800396125869213, ""factor_m"": 1.0, ""urge"": 0.14436687872942824}",17.26738225316306,232.77043508113056,17.430329149868953,237.16359896495,17,237,advanced,fixed_default,17,237,default,"{""gem"": false, ""ewc"": false}",237,232,237,,335544320,ok,device_allocator_enforced,0.00025384299806319177,0.0016407690127380192,0.4692222222222222,0.5660000000000001,7.133371967996936,121.11474609375,121.11474609375,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T172828Z_112e26f9,B/splitcifar100/loose/R11/2/default,R11,splitcifar100,2,9,,last_experience,0.14556377067032045,0.05,"{""factor_p"": 0.5013437467648613, ""factor_s"": 0.4975486307524551, ""factor_l"": 0.5835554900151945, ""factor_m"": 1.0, ""urge"": 0.14556377067032045}",17.430329149868953,237.16359896495,17.59689994762758,241.69644852151688,17,241,advanced,,,,,,,,,,,,,0.030729666003026068,0.0,0.47850000000000004,0.5392222222222223,7.191173226980027,121.11474609375,121.11474609375,,
effectiveness_v3_20260918T173006Z_a240ced0,B/splitcifar100/loose/F11/2/default,F11,splitcifar100,2,0,,,0.20164611250027425,0.05,"{""factor_p"": 0.5026874741191142, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.8556829344129933, ""factor_m"": 1.0, ""urge"": 0.20164611250027425}",16.0,200.0,16.24263378000044,206.06584450001097,16,206,advanced,fixed_advanced,16,206,advanced,"{""gem"": true, ""ewc"": true}",206,200,206,,335544320,ok,device_allocator_enforced,0.00021936101256869733,0.0005519450060091913,0.457,1.0,12.961176659009652,92.20361328125,92.20361328125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T173006Z_a240ced0,B/splitcifar100/loose/F11/2/default,F11,splitcifar100,2,1,,,0.2344523012383061,0.05,"{""factor_p"": 0.5098424783923389, ""factor_s"": 0.47090789633476415, ""factor_l"": 0.9765230757367305, ""factor_m"": 1.0, ""urge"": 0.2344523012383061}",16.24263378000044,206.06584450001097,16.542232897889654,213.66770834493934,16,213,advanced,fixed_advanced,16,213,advanced,"{""gem"": true, ""ewc"": true}",213,206,213,,335544320,ok,device_allocator_enforced,0.0002318519982509315,0.0007884539954829961,0.3425,0.966,20.753549491986632,148.212890625,148.212890625,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T173006Z_a240ced0,B/splitcifar100/loose/F11/2/default,F11,splitcifar100,2,2,,,0.242402007975375,0.05,"{""factor_p"": 0.5129762521796601, ""factor_s"": 0.47495846890065974, ""factor_l"": 0.9949089022916724, ""factor_m"": 1.0, ""urge"": 0.242402007975375}",16.542232897889654,213.66770834493934,16.86050878048468,221.889727569952,16,221,advanced,fixed_advanced,16,221,advanced,"{""gem"": true, ""ewc"": true}",221,213,221,,335544320,ok,device_allocator_enforced,0.0002595100086182356,0.001049712998792529,0.29233333333333333,0.901,26.94225877901772,152.95654296875,152.95654296875,"{""gem"": true, ""ewc"": true}",
